,tw_negative,tw_neutral,tw_positive,date
19231,0.03030028,0.9006512,0.06904847,2022-03-22
19232,0.0037218635,0.45692492,0.5393532,2022-03-22
19233,0.44071952,0.45520407,0.10407647,2022-03-22
19234,0.047732875,0.6303786,0.32188854,2022-03-22
19235,0.0012581473,0.059116635,0.93962526,2022-03-22
19236,0.0015120999,0.010728045,0.9877599,2022-03-22
19237,0.0013831776,0.1175589,0.8810579,2022-03-22
19238,0.0034621174,0.26661158,0.7299263,2022-03-22
19239,0.0015769913,0.23798653,0.76043653,2022-03-22
19240,0.24722792,0.7125927,0.040179327,2022-03-22
19241,0.0008389956,0.017056579,0.9821045,2022-03-22
19242,0.26218796,0.6112403,0.12657173,2022-03-22
19243,0.5531819,0.4239522,0.022865936,2022-03-22
19244,0.0057117864,0.5700354,0.42425287,2022-03-22
19245,0.0021011378,0.0621158,0.935783,2022-03-22
19246,0.0038405028,0.07339658,0.92276293,2022-03-22
19247,0.0019296267,0.09202393,0.9060464,2022-03-22
19248,0.017634816,0.72738004,0.25498506,2022-03-22
19249,0.0061481595,0.68916005,0.3046917,2022-03-22
19250,0.0015188719,0.008450184,0.9900309,2022-03-22
19251,0.021678414,0.20051539,0.7778062,2022-03-22
19252,0.0009831709,0.0154965,0.9835203,2022-03-22
19253,0.051182084,0.49609035,0.45272762,2022-03-22
19254,0.021786228,0.5995204,0.37869337,2022-03-22
19255,0.5615846,0.37841746,0.059997987,2022-03-22
19256,0.0020543155,0.091578126,0.9063676,2022-03-22
19257,0.0013485395,0.014969097,0.98368233,2022-03-22
19258,0.63789195,0.32935795,0.032750092,2022-03-22
19259,0.0015196756,0.06514376,0.93333656,2022-03-22
19260,0.016984807,0.66676,0.31625518,2022-03-22
19261,0.0007698618,0.012568458,0.9866616,2022-03-22
19262,0.0328341,0.8765929,0.09057304,2022-03-22
19263,0.6642562,0.3122457,0.02349804,2022-03-22
19264,0.0024393667,0.05916908,0.93839157,2022-03-22
19265,0.6277933,0.31384817,0.058358576,2022-03-22
19266,0.0009085567,0.016626308,0.9824652,2022-03-22
19267,0.0010193478,0.027941559,0.9710391,2022-03-22
19268,0.000817296,0.039883126,0.9592996,2022-03-22
19269,0.0073949867,0.45235008,0.54025495,2022-03-22
19270,0.0014632498,0.028525433,0.9700113,2022-03-22
19271,0.3912231,0.53989494,0.068882,2022-03-22
19272,0.13742927,0.7660637,0.09650704,2022-03-22
19273,0.0012735974,0.01869788,0.9800285,2022-03-22
19274,0.0014333129,0.20181869,0.796748,2022-03-22
19275,0.00078380184,0.019580616,0.9796356,2022-03-22
19276,0.031652514,0.25375333,0.7145942,2022-03-22
19277,0.002838784,0.4090474,0.58811384,2022-03-22
19278,0.0008359008,0.014958461,0.9842056,2022-03-22
19279,0.0064475476,0.49364874,0.4999037,2022-03-22
19280,0.000909728,0.010024689,0.9890655,2022-03-22
19281,0.0016732595,0.22935589,0.7689709,2022-03-22
19282,0.0063424706,0.20330513,0.79035246,2022-03-22
19283,0.0017202244,0.124442704,0.8738371,2022-03-22
19284,0.33346614,0.6273205,0.03921333,2022-03-22
19285,0.005200707,0.32727727,0.6675221,2022-03-22
19286,0.000999345,0.010712633,0.988288,2022-03-22
19287,0.03750155,0.41661543,0.545883,2022-03-22
19288,0.0025086754,0.2922825,0.70520884,2022-03-22
19289,0.0013011046,0.03676715,0.9619318,2022-03-22
19290,0.34412086,0.49671558,0.15916356,2022-03-22
19291,0.58354294,0.31126165,0.10519539,2022-03-23
19292,0.02627165,0.8268753,0.14685299,2022-03-23
19293,0.12571457,0.82359093,0.050694477,2022-03-23
19294,0.004774872,0.1673863,0.8278389,2022-03-23
19295,0.039503194,0.91207516,0.048421606,2022-03-23
19296,0.0038387075,0.044713315,0.951448,2022-03-23
19297,0.055749033,0.8907799,0.053471006,2022-03-23
19298,0.5310095,0.3675388,0.101451755,2022-03-23
19299,0.4816229,0.4673137,0.0510634,2022-03-23
19300,0.7650815,0.21280481,0.022113685,2022-03-23
19301,0.023766547,0.24777783,0.7284556,2022-03-23
19302,0.035551716,0.7304119,0.23403642,2022-03-23
19303,0.0045921565,0.2405962,0.75481164,2022-03-23
19304,0.009992097,0.78922796,0.20077991,2022-03-23
19305,0.0029200087,0.033178248,0.9639017,2022-03-23
19306,0.5774191,0.32577705,0.096803814,2022-03-23
19307,0.002469019,0.047902767,0.9496282,2022-03-23
19308,0.074571535,0.82146704,0.10396137,2022-03-23
19309,0.013006157,0.1879642,0.79902965,2022-03-23
19310,0.0010616864,0.041845325,0.957093,2022-03-23
19311,0.0035023896,0.52607644,0.4704211,2022-03-23
19312,0.0022661334,0.047326192,0.9504077,2022-03-23
19313,0.15514918,0.61110383,0.233747,2022-03-23
19314,0.010149192,0.17974693,0.8101039,2022-03-23
19315,0.009280854,0.2575297,0.7331894,2022-03-23
19316,0.23028304,0.71978706,0.049929876,2022-03-23
19317,0.5937763,0.30666465,0.09955902,2022-03-23
19318,0.0026982997,0.32538128,0.6719204,2022-03-23
19319,0.022755178,0.49133566,0.4859092,2022-03-23
19320,0.017819604,0.51694626,0.46523413,2022-03-23
19321,0.0044324673,0.47176865,0.5237989,2022-03-23
19322,0.25974375,0.5941132,0.14614308,2022-03-23
19323,0.42144394,0.43678504,0.14177102,2022-03-23
19324,0.0025626007,0.22521752,0.77221984,2022-03-23
19325,0.15225212,0.48186496,0.3658829,2022-03-23
19326,0.011340679,0.08301288,0.90564644,2022-03-23
19327,0.017374104,0.72821444,0.25441146,2022-03-23
19328,0.0020000339,0.19972247,0.7982775,2022-03-23
19329,0.31271115,0.41910803,0.26818082,2022-03-23
19330,0.16179644,0.7791781,0.059025418,2022-03-23
19331,0.12745894,0.6839289,0.18861213,2022-03-23
19332,0.74979174,0.20906064,0.041147623,2022-03-23
19333,0.010015847,0.47537816,0.514606,2022-03-23
19334,0.4141078,0.41286078,0.17303136,2022-03-23
19335,0.26281747,0.62978673,0.107395776,2022-03-23
19336,0.0108275255,0.22012691,0.76904553,2022-03-23
19337,0.037249163,0.4779676,0.48478326,2022-03-23
19338,0.0014004055,0.044835057,0.95376456,2022-03-23
19339,0.0032620344,0.11658815,0.88014984,2022-03-23
19340,0.008576757,0.09550972,0.8959135,2022-03-23
19341,0.0081003215,0.12371601,0.86818373,2022-03-23
19342,0.02583569,0.37697083,0.5971935,2022-03-23
19343,0.1330259,0.5636725,0.3033016,2022-03-23
19344,0.17555653,0.76323324,0.061210312,2022-03-23
19345,0.07010529,0.38775596,0.54213876,2022-03-23
19346,0.0016636355,0.013380863,0.9849555,2022-03-23
19347,0.050697483,0.5714864,0.37781608,2022-03-23
19348,0.043201227,0.5909877,0.36581102,2022-03-23
19349,0.0563078,0.9028687,0.0408235,2022-03-23
19350,0.01659324,0.3715642,0.6118425,2022-03-23
19351,0.6763106,0.30474985,0.018939612,2022-03-23
19352,0.029885903,0.8328037,0.1373103,2022-03-23
19353,0.03678977,0.47829852,0.4849117,2022-03-23
19354,0.019871484,0.56012905,0.4199995,2022-03-23
19355,0.0035153509,0.20939414,0.7870905,2022-03-23
19356,0.5260248,0.37414792,0.099827245,2022-03-23
19357,0.00081507076,0.010045247,0.98913974,2022-03-23
19358,0.001311472,0.010071366,0.9886171,2022-03-23
19359,0.0039974484,0.75152785,0.24447471,2022-03-23
19360,0.1059272,0.6083663,0.2857065,2022-03-23
19361,0.15621491,0.527206,0.31657913,2022-03-23
19362,0.18806128,0.74866927,0.0632695,2022-03-23
19363,0.18387635,0.5483414,0.26778227,2022-03-23
19364,0.07848559,0.7439216,0.17759278,2022-03-23
19365,0.0106944805,0.7267061,0.26259944,2022-03-23
19366,0.0040418496,0.10622568,0.8897325,2022-03-23
19367,0.016104454,0.23553295,0.74836266,2022-03-23
19368,0.0019314003,0.01654137,0.98152727,2022-03-23
19369,0.24892415,0.36197418,0.38910168,2022-03-23
19370,0.4406227,0.4451966,0.11418075,2022-03-23
19371,0.032574534,0.6813358,0.28608966,2022-03-23
19372,0.36257938,0.425776,0.21164459,2022-03-23
19373,0.2812702,0.4097114,0.30901843,2022-03-23
19374,0.0023988497,0.15705056,0.84055066,2022-03-23
19375,0.042761546,0.35159233,0.60564613,2022-03-23
19376,0.7088636,0.26729715,0.023839168,2022-03-23
19377,0.20549855,0.73959327,0.054908153,2022-03-23
19378,0.17090231,0.4724308,0.35666695,2022-03-23
19379,0.0108032,0.92950976,0.059687044,2022-03-23
19380,0.0013501607,0.010118319,0.9885315,2022-03-23
19381,0.024949316,0.8255466,0.14950402,2022-03-23
19382,0.004312867,0.34615692,0.64953023,2022-03-23
19383,0.9422212,0.05157179,0.0062070144,2022-03-23
19384,0.010681742,0.68632156,0.30299667,2022-03-23
19385,0.005471704,0.22491603,0.76961225,2022-03-23
19386,0.10205433,0.7921768,0.10576889,2022-03-23
19387,0.03010451,0.8297977,0.14009781,2022-03-23
19388,0.09887773,0.8472476,0.053874638,2022-03-23
19389,0.0020695329,0.02983626,0.9680942,2022-03-23
19390,0.014806486,0.60959053,0.37560296,2022-03-23
19391,0.04850194,0.7985884,0.15290967,2022-03-23
19392,0.0047635315,0.43957835,0.5556581,2022-03-23
19393,0.010741821,0.18952127,0.799737,2022-03-23
19394,0.008746834,0.57539207,0.41586107,2022-03-23
19395,0.061056282,0.562313,0.37663066,2022-03-23
19396,0.010971789,0.11524468,0.8737836,2022-03-23
19397,0.33341333,0.6334757,0.033110987,2022-03-23
19398,0.07134512,0.8069366,0.1217183,2022-03-23
19399,0.38947353,0.26434273,0.34618375,2022-03-23
19400,0.001157369,0.01934729,0.97949535,2022-03-23
19401,0.002444357,0.04543152,0.9521242,2022-03-23
19402,0.071560465,0.21085896,0.71758056,2022-03-23
19403,0.01282377,0.4681886,0.51898766,2022-03-23
19404,0.023830041,0.851544,0.124625966,2022-03-23
19405,0.1537158,0.39347816,0.452806,2022-03-23
19406,0.09112704,0.3868535,0.52201945,2022-03-23
19407,0.7287789,0.24793485,0.023286242,2022-03-23
19408,0.020462884,0.73447514,0.24506202,2022-03-23
19409,0.0016186842,0.20598352,0.79239774,2022-03-23
19410,0.7485939,0.22368497,0.0277211,2022-03-23
19411,0.049986053,0.7132819,0.23673195,2022-03-23
19412,0.20284706,0.72711235,0.070040554,2022-03-23
19413,0.6143309,0.28384873,0.10182037,2022-03-23
19414,0.09815883,0.8491233,0.052717846,2022-03-23
19415,0.0014152738,0.018572323,0.98001236,2022-03-23
19416,0.76212543,0.2155584,0.022316197,2022-03-23
19417,0.015226918,0.7138579,0.27091518,2022-03-23
19418,0.007534472,0.0750673,0.9173983,2022-03-23
19419,0.018337825,0.74197686,0.23968534,2022-03-23
19420,0.06340715,0.46141532,0.47517753,2022-03-24
19421,0.0023877854,0.04730392,0.9503083,2022-03-24
19422,0.0011103207,0.07988948,0.9190002,2022-03-24
19423,0.19568716,0.709424,0.09488879,2022-03-24
19424,0.32221234,0.52144593,0.15634179,2022-03-24
19425,0.93251663,0.06048642,0.0069969,2022-03-24
19426,0.27992576,0.5575026,0.16257164,2022-03-24
19427,0.017962739,0.6173055,0.36473173,2022-03-24
19428,0.027119894,0.6564231,0.31645706,2022-03-24
19429,0.010068674,0.40746787,0.58246344,2022-03-24
19430,0.0320508,0.51718515,0.45076403,2022-03-24
19431,0.022143362,0.60330504,0.3745516,2022-03-24
19432,0.004823911,0.21751149,0.7776646,2022-03-24
19433,0.0067970306,0.5440628,0.44914013,2022-03-24
19434,0.0011668981,0.06530971,0.9335234,2022-03-24
19435,0.014615917,0.9181208,0.06726333,2022-03-24
19436,0.07160663,0.40410656,0.5242868,2022-03-24
19437,0.018981077,0.37440538,0.6066135,2022-03-24
19438,0.036103576,0.68374515,0.2801513,2022-03-24
19439,0.015594248,0.8825093,0.101896465,2022-03-24
19440,0.59792304,0.3546279,0.047449056,2022-03-24
19441,0.50704426,0.45388564,0.03907011,2022-03-24
19442,0.0034241688,0.37495574,0.62162006,2022-03-24
19443,0.06515998,0.7487013,0.1861388,2022-03-24
19444,0.02397285,0.3150794,0.6609477,2022-03-24
19445,0.32861137,0.5335161,0.13787249,2022-03-24
19446,0.16312134,0.6702292,0.16664949,2022-03-24
19447,0.0014265706,0.053650856,0.9449226,2022-03-24
19448,0.0030393717,0.0643869,0.93257374,2022-03-24
19449,0.0011009491,0.03988788,0.9590112,2022-03-24
19450,0.023149628,0.8920493,0.08480105,2022-03-24
19451,0.0021206238,0.21375524,0.78412414,2022-03-24
19452,0.010314778,0.24153791,0.7481473,2022-03-24
19453,0.0670551,0.7082728,0.2246721,2022-03-24
19454,0.52391475,0.434196,0.041889194,2022-03-24
19455,0.18477601,0.5809231,0.23430093,2022-03-24
19456,0.020946935,0.426268,0.55278504,2022-03-24
19457,0.12404174,0.45667082,0.4192874,2022-03-24
19458,0.002994561,0.22838935,0.7686161,2022-03-24
19459,0.15744099,0.754566,0.087992944,2022-03-24
19460,0.79115057,0.1770774,0.031772077,2022-03-24
19461,0.0017890688,0.04875689,0.94945407,2022-03-24
19462,0.06606853,0.26923773,0.6646938,2022-03-24
19463,0.0050306637,0.17870393,0.8162654,2022-03-24
19464,0.0041277655,0.23716582,0.75870645,2022-03-24
19465,0.009234019,0.41571292,0.5750531,2022-03-24
19466,0.14413312,0.58693093,0.26893586,2022-03-24
19467,0.18507493,0.6965105,0.118414566,2022-03-24
19468,0.002070411,0.114681765,0.8832478,2022-03-24
19469,0.09506873,0.82817876,0.07675258,2022-03-24
19470,0.6563972,0.31442842,0.029174369,2022-03-24
19471,0.0020851644,0.36079067,0.63712424,2022-03-24
19472,0.12695274,0.6275866,0.24546069,2022-03-24
19473,0.005612911,0.1383971,0.85599,2022-03-24
19474,0.021137573,0.5371825,0.44167992,2022-03-24
19475,0.21860762,0.62018204,0.16121031,2022-03-24
19476,0.6428129,0.32391575,0.033271387,2022-03-24
19477,0.0060804016,0.41132447,0.58259517,2022-03-24
19478,0.0027064714,0.38277653,0.614517,2022-03-24
19479,0.009025984,0.7129112,0.27806285,2022-03-24
19480,0.003991278,0.16952452,0.8264842,2022-03-24
19481,0.01685035,0.8111804,0.17196925,2022-03-24
19482,0.47650903,0.43532798,0.08816305,2022-03-24
19483,0.001159533,0.029713543,0.969127,2022-03-24
19484,0.003312945,0.3644143,0.6322728,2022-03-24
19485,0.008658463,0.5210067,0.47033483,2022-03-24
19486,0.9111766,0.082820214,0.0060031274,2022-03-24
19487,0.105845794,0.7183738,0.17578045,2022-03-24
19488,0.24055696,0.56581014,0.19363289,2022-03-24
19489,0.0019954809,0.019451002,0.97855353,2022-03-24
19490,0.0026991335,0.24613367,0.7511671,2022-03-24
19491,0.5612915,0.40595147,0.032757018,2022-03-24
19492,0.49094307,0.47246778,0.036589116,2022-03-24
19493,0.055657055,0.87681186,0.06753113,2022-03-24
19494,0.0125984615,0.20546106,0.78194046,2022-03-24
19495,0.35777664,0.58326375,0.058959622,2022-03-24
19496,0.013763397,0.17855105,0.8076856,2022-03-24
19497,0.034217946,0.8153812,0.15040074,2022-03-24
19498,0.0035746861,0.40209904,0.5943263,2022-03-24
19499,0.0078063523,0.83124906,0.16094467,2022-03-24
19500,0.0035555598,0.06877211,0.9276723,2022-03-24
19501,0.0023960024,0.30099842,0.69660556,2022-03-24
19502,0.4991841,0.45885348,0.041962437,2022-03-24
19503,0.014019262,0.4604486,0.5255321,2022-03-24
19504,0.079825155,0.866208,0.053966824,2022-03-24
19505,0.011390841,0.599657,0.38895217,2022-03-24
19506,0.85885626,0.12148233,0.01966143,2022-03-24
19507,0.0044882796,0.43322578,0.56228596,2022-03-24
19508,0.06969473,0.49557343,0.43473187,2022-03-24
19509,0.0045692814,0.17061453,0.82481617,2022-03-24
19510,0.023784284,0.8084135,0.16780214,2022-03-24
19511,0.0053558876,0.24841645,0.7462277,2022-03-24
19512,0.00930848,0.5433406,0.44735092,2022-03-24
19513,0.46973735,0.49036476,0.039897826,2022-03-24
19514,0.0025086754,0.2922825,0.70520884,2022-03-24
19515,0.04352667,0.57016736,0.386306,2022-03-24
19516,0.004449925,0.33192548,0.66362464,2022-03-24
19517,0.34474427,0.4897819,0.16547382,2022-03-24
19518,0.40967068,0.52193016,0.06839915,2022-03-24
19519,0.4362441,0.4783786,0.08537738,2022-03-24
19520,0.047160756,0.33728522,0.61555403,2022-03-25
19521,0.005449415,0.054517377,0.9400332,2022-03-25
19522,0.17794771,0.5511948,0.27085745,2022-03-25
19523,0.2922528,0.66302484,0.04472237,2022-03-25
19524,0.26765302,0.67621,0.056137014,2022-03-25
19525,0.34528542,0.5024032,0.15231134,2022-03-25
19526,0.0027652753,0.08475302,0.9124817,2022-03-25
19527,0.08636042,0.5965615,0.317078,2022-03-25
19528,0.0013741719,0.022668045,0.9759578,2022-03-25
19529,0.97495157,0.021924848,0.00312363,2022-03-25
19530,0.011017506,0.79854673,0.19043578,2022-03-25
19531,0.049864467,0.88607794,0.0640576,2022-03-25
19532,0.812301,0.17413358,0.01356549,2022-03-25
19533,0.0044211308,0.060937475,0.93464136,2022-03-25
19534,0.018011814,0.9226189,0.059369374,2022-03-25
19535,0.4438475,0.49882117,0.05733132,2022-03-25
19536,0.5828518,0.3881436,0.029004553,2022-03-25
19537,0.007069162,0.65358186,0.33934897,2022-03-25
19538,0.0041749272,0.12438088,0.87144417,2022-03-25
19539,0.0043434044,0.048477627,0.94717896,2022-03-25
19540,0.016811581,0.7760234,0.20716505,2022-03-25
19541,0.0014918111,0.03171542,0.9667928,2022-03-25
19542,0.0036034181,0.028628964,0.96776766,2022-03-25
19543,0.0023067414,0.40755877,0.59013456,2022-03-25
19544,0.001107088,0.014045179,0.9848477,2022-03-25
19545,0.5417096,0.3978878,0.060402602,2022-03-25
19546,0.006252857,0.22225532,0.7714918,2022-03-25
19547,0.0044730986,0.49911448,0.49641243,2022-03-25
19548,0.015097603,0.50566864,0.4792338,2022-03-25
19549,0.042047046,0.47659865,0.48135433,2022-03-25
19550,0.38028064,0.5437645,0.075954854,2022-03-25
19551,0.0014018194,0.013008634,0.98558956,2022-03-25
19552,0.07776661,0.26218575,0.66004765,2022-03-25
19553,0.018320963,0.72987306,0.25180593,2022-03-25
19554,0.013566752,0.35633928,0.63009393,2022-03-25
19555,0.016285146,0.8553703,0.12834455,2022-03-25
19556,0.0016152285,0.02609917,0.9722856,2022-03-25
19557,0.012110894,0.13679399,0.85109514,2022-03-25
19558,0.0040347953,0.51763695,0.47832826,2022-03-25
19559,0.0011525236,0.006486653,0.9923609,2022-03-25
19560,0.018185489,0.65143377,0.3303807,2022-03-25
19561,0.006199243,0.3245388,0.669262,2022-03-25
19562,0.0054526348,0.6700188,0.32452855,2022-03-25
19563,0.0025086754,0.2922825,0.70520884,2022-03-25
19564,0.021887299,0.7800228,0.19808987,2022-03-25
19565,0.00083931524,0.015952814,0.98320794,2022-03-25
19566,0.031938378,0.7707004,0.19736128,2022-03-25
19567,0.4865789,0.48032096,0.03310007,2022-03-25
19568,0.0085929185,0.4727875,0.5186196,2022-03-25
19569,0.0070040245,0.2921788,0.7008171,2022-03-25
19570,0.0017235961,0.020227881,0.97804856,2022-03-25
19571,0.0048073265,0.20743002,0.78776264,2022-03-25
19572,0.05168592,0.88519025,0.06312375,2022-03-25
19573,0.0008033619,0.01883673,0.98035985,2022-03-25
19574,0.0058136047,0.4311524,0.563034,2022-03-25
19575,0.021782711,0.7003591,0.27785817,2022-03-25
19576,0.02504724,0.9311574,0.04379534,2022-03-25
19577,0.027092598,0.84264165,0.13026582,2022-03-25
19578,0.03306824,0.37734586,0.58958596,2022-03-25
19579,0.0035017582,0.32970607,0.66679215,2022-03-25
19580,0.0017486174,0.061445765,0.9368056,2022-03-25
19581,0.0019849995,0.028235406,0.9697796,2022-03-25
19582,0.30298063,0.4899129,0.20710653,2022-03-25
19583,0.4528415,0.4607138,0.086444736,2022-03-25
19584,0.047200304,0.31780887,0.6349908,2022-03-25
19585,0.08692455,0.8027459,0.1103296,2022-03-25
19586,0.14298852,0.78167254,0.07533893,2022-03-25
19587,0.14563903,0.7724314,0.081929594,2022-03-25
19588,0.1114603,0.5414128,0.347127,2022-03-25
19589,0.21617019,0.7433569,0.040472854,2022-03-25
19590,0.02632183,0.82876396,0.14491425,2022-03-25
19591,0.021723783,0.85057765,0.12769854,2022-03-25
19592,0.0034318941,0.44463205,0.5519361,2022-03-25
19593,0.49320117,0.47633272,0.03046606,2022-03-25
19594,0.023364786,0.7952066,0.18142867,2022-03-25
19595,0.0865563,0.44033843,0.47310528,2022-03-25
19596,0.38322988,0.5582371,0.058533013,2022-03-25
19597,0.034824494,0.2324844,0.73269105,2022-03-25
19598,0.007791881,0.19112603,0.8010821,2022-03-25
19599,0.006817257,0.41309744,0.58008534,2022-03-25
19600,0.6835856,0.2951862,0.021228256,2022-03-26
19601,0.47021472,0.40840158,0.121383734,2022-03-26
19602,0.54561484,0.4138472,0.040537935,2022-03-26
19603,0.81936115,0.17282009,0.007818704,2022-03-26
19604,0.5517585,0.33936703,0.108874485,2022-03-26
19605,0.0027906224,0.21801844,0.7791909,2022-03-26
19606,0.2664922,0.6113052,0.12220272,2022-03-26
19607,0.010958915,0.17514712,0.813894,2022-03-26
19608,0.1660504,0.55027425,0.28367534,2022-03-26
19609,0.68636733,0.28777963,0.02585301,2022-03-26
19610,0.17767718,0.60646325,0.21585958,2022-03-26
19611,0.31085482,0.52834535,0.16079983,2022-03-26
19612,0.014385661,0.21406193,0.77155244,2022-03-26
19613,0.38378096,0.5419291,0.07428991,2022-03-26
19614,0.0011266768,0.021583352,0.97729003,2022-03-26
19615,0.03920147,0.5323015,0.4284971,2022-03-26
19616,0.00974078,0.15168142,0.8385778,2022-03-26
19617,0.04833116,0.24963436,0.7020344,2022-03-26
19618,0.0346331,0.30998093,0.655386,2022-03-26
19619,0.0038071172,0.18986401,0.8063289,2022-03-26
19620,0.615777,0.37296945,0.011253591,2022-03-26
19621,0.6254215,0.34083146,0.033747002,2022-03-26
19622,0.64090335,0.33826566,0.020830961,2022-03-26
19623,0.09638987,0.40788195,0.49572816,2022-03-26
19624,0.47641248,0.4292314,0.09435612,2022-03-26
19625,0.0034650825,0.027897587,0.9686374,2022-03-26
19626,0.008298046,0.48658141,0.5051205,2022-03-26
19627,0.12686934,0.6159241,0.25720656,2022-03-26
19628,0.0010916833,0.04394608,0.95496225,2022-03-26
19629,0.4576876,0.42421052,0.118101954,2022-03-26
19630,0.16942787,0.6592461,0.171326,2022-03-26
19631,0.50254875,0.40587893,0.0915723,2022-03-26
19632,0.090601094,0.3610652,0.5483337,2022-03-26
19633,0.1510283,0.78373295,0.06523884,2022-03-26
19634,0.47106817,0.47520965,0.053722173,2022-03-26
19635,0.8412825,0.14890829,0.009809187,2022-03-26
19636,0.7423167,0.23584826,0.021834953,2022-03-26
19637,0.017997768,0.6291727,0.35282955,2022-03-26
19638,0.22140028,0.59015733,0.18844241,2022-03-26
19639,0.004254059,0.11881212,0.8769339,2022-03-26
19640,0.11170639,0.7072307,0.18106295,2022-03-26
19641,0.5866716,0.3029879,0.11034045,2022-03-26
19642,0.024616841,0.2884973,0.68688583,2022-03-26
19643,0.084200434,0.3162578,0.59954184,2022-03-26
19644,0.11258142,0.7013032,0.18611537,2022-03-26
19645,0.014727703,0.18427491,0.8009973,2022-03-26
19646,0.0017700349,0.37451887,0.62371105,2022-03-26
19647,0.0013766497,0.01522492,0.98339844,2022-03-26
19648,0.022572847,0.7121344,0.2652927,2022-03-26
19649,0.03863778,0.21567927,0.74568295,2022-03-26
19650,0.0015779557,0.041760076,0.95666194,2022-03-26
19651,0.7672883,0.21359429,0.01911742,2022-03-26
19652,0.59800243,0.3644615,0.037536096,2022-03-26
19653,0.23242214,0.5192398,0.24833809,2022-03-26
19654,0.064296186,0.805193,0.1305108,2022-03-26
19655,0.020877741,0.3525703,0.62655205,2022-03-26
19656,0.0156031605,0.14868204,0.8357148,2022-03-26
19657,0.014587556,0.12589869,0.8595138,2022-03-26
19658,0.13956492,0.39890602,0.46152905,2022-03-26
19659,0.1566351,0.4635428,0.37982208,2022-03-26
19660,0.5072419,0.40027118,0.092486866,2022-03-26
19661,0.003494923,0.07752092,0.9189842,2022-03-26
19662,0.025798159,0.8457185,0.12848337,2022-03-26
19663,0.11220668,0.854041,0.033752307,2022-03-26
19664,0.008366122,0.32052252,0.67111135,2022-03-26
19665,0.6083267,0.36540687,0.026266446,2022-03-26
19666,0.0018531678,0.055681072,0.9424658,2022-03-26
19667,0.04904918,0.2793832,0.6715677,2022-03-26
19668,0.7515827,0.23861188,0.009805459,2022-03-26
19669,0.0077647525,0.056254975,0.93598026,2022-03-26
19670,0.0007313739,0.0082303425,0.9910383,2022-03-26
19671,0.007825513,0.65448064,0.3376938,2022-03-26
19672,0.0008528432,0.008447881,0.99069923,2022-03-26
19673,0.08301511,0.40119392,0.51579094,2022-03-26
19674,0.0055006607,0.1428137,0.85168564,2022-03-26
19675,0.12889318,0.4665336,0.40457326,2022-03-26
19676,0.0060147275,0.48016855,0.5138167,2022-03-26
19677,0.0029706366,0.13408448,0.8629449,2022-03-26
19678,0.34161356,0.5190969,0.13928956,2022-03-26
19679,0.5084176,0.36360565,0.12797672,2022-03-26
19680,0.6697095,0.28877604,0.04151442,2022-03-26
19681,0.011737838,0.4363215,0.5519406,2022-03-26
19682,0.0020567623,0.072898574,0.9250446,2022-03-26
19683,0.55443966,0.38665387,0.05890654,2022-03-26
19684,0.15924442,0.43810895,0.40264666,2022-03-26
19685,0.04845193,0.8434193,0.108128674,2022-03-26
19686,0.3413317,0.4762378,0.18243049,2022-03-26
19687,0.005553285,0.7087488,0.28569782,2022-03-26
19688,0.07873038,0.55875725,0.36251238,2022-03-26
19689,0.7381915,0.23724468,0.024563825,2022-03-27
19690,0.048210274,0.75921905,0.19257076,2022-03-27
19691,0.65150416,0.32471934,0.023776539,2022-03-27
19692,0.019889714,0.87806803,0.10204228,2022-03-27
19693,0.12640691,0.80578655,0.06780651,2022-03-27
19694,0.018739814,0.8987471,0.08251309,2022-03-27
19695,0.5162738,0.404772,0.078954205,2022-03-27
19696,0.122663006,0.40210262,0.4752343,2022-03-27
19697,0.3294262,0.56870294,0.10187085,2022-03-27
19698,0.0029229864,0.04210854,0.95496845,2022-03-27
19699,0.059952617,0.87448233,0.0655651,2022-03-27
19700,0.0026069558,0.10476982,0.89262325,2022-03-27
19701,0.9373315,0.053679332,0.008989196,2022-03-27
19702,0.03094022,0.91054195,0.05851788,2022-03-27
19703,0.03261646,0.90802234,0.05936114,2022-03-27
19704,0.057798985,0.8942144,0.047986634,2022-03-27
19705,0.0011960146,0.07242029,0.9263837,2022-03-27
19706,0.42073593,0.54964525,0.029618777,2022-03-27
19707,0.49575168,0.46275875,0.041489504,2022-03-27
19708,0.00711664,0.34662056,0.64626276,2022-03-27
19709,0.0044043437,0.4448214,0.55077434,2022-03-27
19710,0.36268,0.5040742,0.13324575,2022-03-27
19711,0.34391293,0.5488765,0.107210524,2022-03-27
19712,0.00235251,0.04953062,0.94811684,2022-03-27
19713,0.0024719343,0.07585527,0.9216728,2022-03-27
19714,0.35729748,0.38665006,0.25605246,2022-03-27
19715,0.0016799909,0.110952206,0.8873678,2022-03-27
19716,0.0074772886,0.74601656,0.2465061,2022-03-27
19717,0.12522143,0.67159146,0.20318711,2022-03-27
19718,0.028873788,0.9160975,0.055028737,2022-03-27
19719,0.28725564,0.5734673,0.13927703,2022-03-27
19720,0.0014199542,0.09654382,0.90203625,2022-03-27
19721,0.6710972,0.29316196,0.03574079,2022-03-27
19722,0.18790828,0.6462652,0.16582657,2022-03-27
19723,0.72416025,0.2532646,0.022575062,2022-03-27
19724,0.15023461,0.78228486,0.067480534,2022-03-27
19725,0.016875876,0.8216361,0.16148801,2022-03-27
